what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389163427912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1389163430029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1389163432666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389163434644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389163442857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1389163442882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1389163442882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389163443633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389164508378
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389164509236
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389164511199
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389164513811
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389164513811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389164513935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389164574898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389164578274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389164580960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389164583164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389165947310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389165948172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389165948574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389165949784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389166036352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389166036934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389166133701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389166139555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389167081750
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389167083140
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389167085362
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389167086524
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389167099547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1389167112728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1389167117574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389167117731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389167123920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389167124577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389167134960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389167159626
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389167161849
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389167163523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389167185563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389167201481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389167202318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168191364
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389168196120
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168202045
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168224873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389168247559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389168254177
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389168260858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389168265782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389168268178
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168269137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389168289299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389168289560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389168289752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389168290008
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168290693
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168290693
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389168293715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389168294980
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389168296893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1389168298703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1389168300893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168302928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168311209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1389168311233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1389168311233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168312144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168518161
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168518626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389168522594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168536238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168703099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389168721911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1389168728408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389168731384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389168732257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389168736062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389168738137
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389168761965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1389168764166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168766244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168774553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1389168774578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1389168774579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168776642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168938191
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168939478
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168971416
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168971459
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168976272
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389168976272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389168987586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389169126632
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389169130890
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389169131146
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389169131207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389169188596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389169192070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389169207435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389236247305
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1389236258541
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389236262026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389236278388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389236278857
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389236287336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389236305010
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389236305088
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389236307932
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389236307932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389236308276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389236392937
